id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,city
1371542607651988257,Piso luminoso y bien comunicado.,64893992,Monica,LA SAIDIA,SANT ANTONI,39.48826774787242,-0.3710385784270603,Entire home/apt,90.0,1,0,2000-01-01,0,1,55,0,Sin datos,Valencia
1371551267184955976,Ático de 2 dormitorios ed.Marina,132595471,FlatsForYou,POBLATS MARITIMS,EL GRAU,39.4610224193244,-0.3365298637433768,Entire home/apt,113.0,1,0,2000-01-01,0,9,305,0,Sin datos,Valencia
1371584508324001296,Habitación zona Av. del puerto,674646135,Andrea,CAMINS AL GRAU,AIORA,39.46375,-0.34384,Private room,41.0,1,0,2000-01-01,0,2,361,0,Sin datos,Valencia
1371638806402489965,Apartment near the Arts and Sciences Center,2850884,Julio,CAMINS AL GRAU,AIORA,39.4670118,-0.3478459,Entire home/apt,120.0,3,0,2000-01-01,0,17,42,0,Sin datos,Valencia
1371654657120683874,Habitación Individual 1,682902289,Yelina,ALGIROS,CIUTAT JARDI,39.4745034,-0.3469463,Private room,1000.0,1,0,2000-01-01,0,13,354,0,Sin datos,Valencia
1371656344231499847,Catedral Loft,126292570,Alejandro,CIUTAT VELLA,LA XEREA,39.47635036897885,-0.3722184066876239,Entire home/apt,106.0,3,0,2000-01-01,0,2,10,0,Sin datos,Valencia
1371668843074834444,Foc i Flama Rooms,680927971,Maria,L'OLIVERETA,TRES FORQUES,39.4692084625384,-0.4051536130328221,Private room,48.0,1,0,2000-01-01,0,2,364,0,Sin datos,Valencia
1371684109622200517,Habitación individual 2,682902289,Yelina,ALGIROS,CIUTAT JARDI,39.4745034,-0.3469463,Private room,1000.0,1,0,2000-01-01,0,13,354,0,Sin datos,Valencia
1371703351906983457,Habitación en el corazón de VLC,682312043,Maria,L'EIXAMPLE,RUSSAFA,39.466787200045005,-0.3767254085855634,Private room,50.0,2,0,2000-01-01,0,1,155,0,Sin datos,Valencia
1371731734299571864,Loft Oasis Near Ruzafa,325570133,Pablo,QUATRE CARRERES,NA ROVELLA,39.45474,-0.36635,Entire home/apt,110.0,3,0,2000-01-01,0,29,361,0,Sin datos,Valencia
1371767681267070319,Wellness in Valencia,9677236,Eduard,CIUTAT VELLA,EL CARME,39.477135961088,-0.3792709760357328,Entire home/apt,116.0,1,0,2000-01-01,0,2,1,0,Sin datos,Valencia
1372253018131315396,Pivote Flats_Playa A,14644269,Juan Antonio,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46854661092584,-0.3296496552971429,Entire home/apt,179.0,2,0,2000-01-01,0,3,150,0,Sin datos,Valencia
1372261394180791908,Habitación en Valencia.,499999248,Patrícia De Cássia,RASCANYA,SANT LLORENS,39.4946497,-0.367236,Private room,29.0,1,0,2000-01-01,0,3,361,0,Sin datos,Valencia
1372266404192209149,Habitación en Valencia.,499999248,Patrícia De Cássia,RASCANYA,SANT LLORENS,39.4946497,-0.367236,Private room,34.0,1,0,2000-01-01,0,3,356,0,Sin datos,Valencia
1372289666346096042,La casa de Melón,683059239,Laura,EXTRAMURS,ARRANCAPINS,39.46876011969197,-0.3910004439675771,Entire home/apt,293.0,1,0,2000-01-01,0,1,337,0,Sin datos,Valencia
1372298963168125319,La casa de las Cestas,156693699,Jorge,CIUTAT VELLA,EL MERCAT,39.47222647154836,-0.3776860073756971,Entire home/apt,80.0,10,0,2000-01-01,0,2,64,0,Sin datos,Valencia
1372328361361771176,Wide & Cool Flat Next To Historic Center,44450805,Sergio,LA SAIDIA,TORMOS,39.489605234421575,-0.376141624463065,Entire home/apt,96.0,4,0,2000-01-01,0,37,176,0,Sin datos,Valencia
1372340229024076243,Wide & Beautifull Flat Near Historic Center,44450805,Sergio,LA SAIDIA,TORMOS,39.48966317174518,-0.3772554647566297,Entire home/apt,108.0,4,0,2000-01-01,0,37,171,0,Sin datos,Valencia
1372376111231908157,Atico en Fallas,1716010,Ignacio,L'EIXAMPLE,LA GRAN VIA,39.468132688889305,-0.3634462920333757,Private room,104.0,1,0,2000-01-01,0,1,10,0,Sin datos,Valencia
1372421869184250564,Valencia playa Malvarrosa,201063013,Shaila,POBLATS MARITIMS,LA MALVA-ROSA,39.47578,-0.32827,Entire home/apt,113.0,7,0,2000-01-01,0,1,134,0,Sin datos,Valencia
1372477214808338923,CasaMar,17488147,Mariangela,CIUTAT VELLA,EL MERCAT,39.47156,-0.37829,Private room,69.0,2,0,2000-01-01,0,2,37,0,Sin datos,Valencia
1372531053813453219,Piso en centro de Valencia,128202016,Maria,CIUTAT VELLA,SANT FRANCESC,39.47187054299588,-0.376268700053656,Entire home/apt,220.0,1,0,2000-01-01,0,1,363,0,Sin datos,Valencia
1372605628342139489,Cómodo apartamento en Ruzafa,683148532,Jose Luis,L'EIXAMPLE,RUSSAFA,39.46184,-0.3758,Entire home/apt,160.0,5,0,2000-01-01,0,1,364,0,Sin datos,Valencia
1372652786453863498,Apartamento privado,81794866,Roomie,CAMINS AL GRAU,AIORA,39.465304450422536,-0.3457394242286682,Entire home/apt,142.0,4,0,2000-01-01,0,1,350,0,Sin datos,Valencia
1372699554945241789,"Moderno y funcional Estudio,en corazón de Valencia",105879451,Silvia,EXTRAMURS,LA PETXINA,39.4751887,-0.3904724,Entire home/apt,96.0,10,0,2000-01-01,0,1,365,0,Sin datos,Valencia
1372987743258850301,Motor yacht Valencia,667305097,Aleksander,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46540308863419,-0.3277122904088702,Entire home/apt,95.0,3,0,2000-01-01,0,1,134,0,Sin datos,Valencia
1373105203209965603,Apto. Mercado Central piso 2,682740995,Sunsuite PM,CIUTAT VELLA,EL MERCAT,39.47394710037244,-0.3805455694491724,Entire home/apt,214.0,2,0,2000-01-01,0,3,326,0,Sin datos,Valencia
1373116627592172583,Apto. Mercado Central piso 3,682740995,Sunsuite PM,CIUTAT VELLA,EL MERCAT,39.475654145330815,-0.3805435396902934,Entire home/apt,167.0,2,0,2000-01-01,0,3,346,0,Sin datos,Valencia
1373214057387402888,Apartamento 15 min del centro,169255942,Jose Maria,CAMPANAR,LES TENDETES,39.48582,-0.38744,Entire home/apt,45.0,1,0,2000-01-01,0,2,5,0,Sin datos,Valencia
1373231780388736282,Bonito apartamento,558030377,Rocio Belen,ALGIROS,L'ILLA PERDUDA,39.46787925387305,-0.340079272626262,Private room,28.0,1,0,2000-01-01,0,1,343,0,Sin datos,Valencia
1373233159426524298,"hermoso apartamento, bien ubicado , nuevo",189679098,Jazmin,QUATRE CARRERES,LA FONTETA S.LLUIS,39.44702302838388,-0.3667681302147924,Entire home/apt,173.0,3,0,2000-01-01,0,8,6,0,Sin datos,Valencia
1373279152730093600,Piso cerca del centro,169255942,Jose Maria,LA SAIDIA,MARXALENES,39.48775,-0.38856,Private room,27.0,1,0,2000-01-01,0,2,78,0,Sin datos,Valencia
1373367237865127025,Habitación en Valencia,651235666,David,RASCANYA,SANT LLORENS,39.494219932676856,-0.367934255533902,Private room,60.0,1,0,2000-01-01,0,1,365,0,Sin datos,Valencia
1373669734558601310,Apartment on King's Hill,670894574,Evgeniia,RASCANYA,TORREFIEL,39.49527517462472,-0.3720615883605904,Entire home/apt,111.0,28,0,2000-01-01,0,1,180,0,Sin datos,Valencia
1373703919213116577,Alquiler temporary,536911821,Darlan,PATRAIX,SAFRANAR,39.45920726526475,-0.4009140850309132,Private room,48.0,1,0,2000-01-01,0,1,359,0,Sin datos,Valencia
1373746776306828990,"Fitness & Spa, Suite Atalanta Valencia",491663354,Stl Apartamentos,BENIMACLET,BENIMACLET,39.48187739999999,-0.3587719,Entire home/apt,118.0,2,0,2000-01-01,0,9,347,0,Sin datos,Valencia
1373764030396727267,Valencia ciudad y playa.,41396842,María,LA SAIDIA,MARXALENES,39.4880712,-0.3867829,Private room,200.0,1,0,2000-01-01,0,1,359,0,Sin datos,Valencia
1373774756499626814,Hostel Valencia HV 7,675702118,Nafitalim,L'EIXAMPLE,RUSSAFA,39.46071127824786,-0.3705544792344915,Shared room,28.0,1,0,2000-01-01,0,10,361,0,Sin datos,Valencia
1373780183044834600,Hostel Valencia HV 8,675702118,Nafitalim,QUATRE CARRERES,EN CORTS,39.45916,-0.36992,Shared room,28.0,1,0,2000-01-01,0,10,354,0,Sin datos,Valencia
1373784968295973423,Hostel Valencia | Hab 2 Personas,675702118,Nafitalim,L'EIXAMPLE,RUSSAFA,39.46011,-0.36988,Private room,40.0,1,0,2000-01-01,0,10,352,0,Sin datos,Valencia
1373828286246660903,Habitación Centro  1 persona con Nevera,473092239,Viviane,EXTRAMURS,ARRANCAPINS,39.46734290720384,-0.3856711105312161,Private room,50.0,1,0,2000-01-01,0,5,360,0,Sin datos,Valencia
1373857149619509248,Habitación Ciudad de la Ciencia,278938397,German,CAMINS AL GRAU,PENYA-ROJA,39.45925,-0.34353,Private room,156.0,7,0,2000-01-01,0,1,88,0,Sin datos,Valencia
1373861361000384207,Ruzafa Vibes: Confort y Estilo,683486410,Jose Luis,L'EIXAMPLE,RUSSAFA,39.464211973908704,-0.3718774669495093,Entire home/apt,89.0,1,0,2000-01-01,0,2,73,0,VT-46575-V,Valencia
1373870045467114259,Bajo,676958044,Gerarda,JESUS,SANT MARCEL.LI,39.44432,-0.3926,Private room,49.0,3,0,2000-01-01,0,1,56,0,Sin datos,Valencia
1373885874830248191,Ruzafa Terrace: Luz y Confort,683486410,Jose Luis,L'EIXAMPLE,RUSSAFA,39.46266946923798,-0.3705343602670304,Entire home/apt,86.0,1,0,2000-01-01,0,2,77,0,VT-53181-V,Valencia
1373887828200468271,NEW! Lulu's boutique apartment with terrace,503028984,Masa,BENICALAP,BENICALAP,39.4902113307752,-0.3882817543762573,Entire home/apt,162.0,4,0,2000-01-01,0,3,69,0,Sin datos,Valencia
1373898923218444457,Habitación en pleno centro.,487513245,Mónica,L'EIXAMPLE,RUSSAFA,39.46330041252482,-0.3761844693115312,Private room,81.0,3,0,2000-01-01,0,1,1,0,Sin datos,Valencia
1373915722737123438,Habitación disponible,562762105,Joaquín,LA SAIDIA,MORVEDRE,39.48336342970294,-0.3724750010553488,Private room,40.0,1,0,2000-01-01,0,1,362,0,Sin datos,Valencia
1373916367348609937,Habitación grande en Ruzafa,424459476,Tammy,L'EIXAMPLE,RUSSAFA,39.46179797942396,-0.3745821927752085,Private room,43.0,28,0,2000-01-01,0,2,62,0,Sin datos,Valencia
1373919543459824329,Peaceful Marina flat,683502773,Eliot,POBLATS MARITIMS,EL GRAU,39.45869709001453,-0.3346169739961624,Private room,44.0,2,0,2000-01-01,0,1,177,0,Sin datos,Valencia
1373925699244187560,2bed 2bath room cozy central apartment,189526611,Ruben,CAMINS AL GRAU,CAMI FONDO,39.46427184274048,-0.3539378790376072,Entire home/apt,297.0,1,0,2000-01-01,0,40,83,0,vt40123v,Valencia
1373935070570296049,Habitación moderna/ baño privado,683511130,Maria Alejandra,EL PLA DEL REAL,MESTALLA,39.46641971431123,-0.3584025812607941,Private room,50.0,1,0,2000-01-01,0,1,16,0,Sin datos,Valencia
1373966972206555847,luminosa y céntrica bombonera en centro valencia,95889297,Raul,EXTRAMURS,ARRANCAPINS,39.4689,-0.3869,Entire home/apt,90.0,1,0,2000-01-01,0,1,330,0,Sin datos,Valencia
1373984105990528635,10 min beach & 20 from center,1034364,Nini,ALGIROS,L'ILLA PERDUDA,39.4709,-0.3414122,Private room,41.0,3,0,2000-01-01,0,4,263,0,Sin datos,Valencia
1373984531965622801,Room with private Bathroom,1034364,Nini,ALGIROS,L'ILLA PERDUDA,39.4709,-0.3414122,Private room,54.0,2,0,2000-01-01,0,4,303,0,Sin datos,Valencia
1374019868555598151,"Habitación en València, España",1034364,Nini,ALGIROS,L'ILLA PERDUDA,39.4709,-0.3414122,Private room,41.0,2,0,2000-01-01,0,4,166,0,Sin datos,Valencia
1374023483974616207,Habitación simple en Valencia,185138444,Chen Xiang,CAMPANAR,CAMPANAR,39.48399,-0.39587,Private room,36.0,1,0,2000-01-01,0,2,360,0,Sin datos,Valencia
1374041956730818972,"Habitación acogedora, frente a Est.Joaquín Sorolla",683552032,Cecilia Inés,EXTRAMURS,ARRANCAPINS,39.4606879612547,-0.3828920423984527,Private room,56.0,1,0,2000-01-01,0,1,361,0,Sin datos,Valencia
1374153066725968077,"Historic Old Town arbnb dream Valencia 
El Carmen",452832056,Milena,CIUTAT VELLA,EL CARME,39.47970795000487,-0.3828278596353434,Entire home/apt,126.0,3,0,2000-01-01,0,3,139,0,Sin datos,Valencia
1374180688493421823,Cozy apart cerca del centro,229591011,Mikhail,RASCANYA,TORREFIEL,39.49292710482695,-0.3771133304615522,Entire home/apt,130.0,3,0,2000-01-01,0,5,47,0,VT-56537-V,Valencia
1374184281566686791,Artistic City Escape - Near Famous Park & Beach,325570133,Pablo,CAMINS AL GRAU,LA CREU DEL GRAU,39.46170669543775,-0.3422416333715553,Entire home/apt,90.0,3,0,2000-01-01,0,29,242,0,Sin datos,Valencia
1374194881522362366,Artistic Getaway Large King Bed - Couples Retreat,325570133,Pablo,ALGIROS,L'AMISTAT,39.47425989224659,-0.3498499622171316,Entire home/apt,72.0,3,0,2000-01-01,0,29,263,0,Sin datos,Valencia
1374225704081428819,Artistic Digital Retreat - Great Location Metro,28839260,Jay,EL PLA DEL REAL,MESTALLA,39.4724405830122,-0.3547122007817233,Entire home/apt,82.0,2,0,2000-01-01,0,2,313,0,Sin datos,Valencia
1374454622593350659,Habitación por días para fallas,598405606,Lunna,EL PLA DEL REAL,MESTALLA,39.47313,-0.35441,Private room,80.0,1,0,2000-01-01,0,2,364,0,Sin datos,Valencia
1374475971280598000,espectacular vivienda 2 hab,683666068,Lisar,L'EIXAMPLE,LA GRAN VIA,39.46401208649434,-0.3692788049630505,Entire home/apt,100.0,30,0,2000-01-01,0,1,88,0,Sin datos,Valencia
1374625499461019709,Apartamento Centro,756787,Angel,CIUTAT VELLA,EL MERCAT,39.473469271659646,-0.3803804171755294,Entire home/apt,185.0,3,0,2000-01-01,0,2,365,0,Sin datos,Valencia
1374631504557050197,"Spacious, Bright, Building Top | Newly renovated",151575451,Carolina,RASCANYA,TORREFIEL,39.49079,-0.38093,Entire home/apt,65.0,11,0,2000-01-01,0,1,105,0,Sin datos,Valencia
1374636876840760775,Habitación en piso con encanto,576254600,Hugo,POBLATS MARITIMS,EL GRAU,39.46177097537917,-0.3365019820850575,Private room,20.0,31,0,2000-01-01,0,4,363,0,Sin datos,Valencia
1374644774333336913,Habitación en piso con encanto,576254600,Hugo,POBLATS MARITIMS,EL GRAU,39.45954,-0.33455,Entire home/apt,25.0,31,0,2000-01-01,0,4,226,0,Sin datos,Valencia
1374649786845459453,Preciosa habitación en Valencia,576254600,Hugo,L'OLIVERETA,NOU MOLES,39.47231,-0.4022,Private room,20.0,31,0,2000-01-01,0,4,349,0,Sin datos,Valencia
1374662407863638348,piso completo,680704956,Joanna María,CAMPANAR,CAMPANAR,39.48288099590805,-0.3957398062891875,Entire home/apt,225.0,2,0,2000-01-01,0,2,365,0,Sin datos,Valencia
1374678171705999430,Designer suite next to the City of Sciences D,676725038,Wardado Rental Bardana,CAMINS AL GRAU,LA CREU DEL GRAU,39.4644891575606,-0.3490095769598727,Entire home/apt,168.0,2,0,2000-01-01,0,4,365,0,Sin datos,Valencia
1374678264206822297,Designer suite next to the City of Sciences I,676725038,Wardado Rental Bardana,CAMINS AL GRAU,LA CREU DEL GRAU,39.4634765,-0.3496518,Entire home/apt,148.0,2,0,2000-01-01,0,4,362,0,Sin datos,Valencia
1374696849337767638,Habitación individual 3,682902289,Yelina,ALGIROS,CIUTAT JARDI,39.4745034,-0.3469463,Private room,1141.0,1,0,2000-01-01,0,13,365,0,Sin datos,Valencia
1374701069839076143,xuquer dormitorio 1,444328884,Ana Maria,ALGIROS,LA VEGA BAIXA,39.47641710000001,-0.3508751,Private room,48.0,1,0,2000-01-01,0,3,86,0,Sin datos,Valencia
1374701748593646856,Habitación individual 4,682902289,Yelina,ALGIROS,CIUTAT JARDI,39.4745034,-0.3469463,Private room,1000.0,1,0,2000-01-01,0,13,365,0,Sin datos,Valencia
1374701779309057241,Modern Apartment Near Sea & UPV,517981760,María,POBLATS MARITIMS,BETERO,39.47536341087866,-0.3345448896288872,Private room,64.0,11,0,2000-01-01,0,6,172,0,Sin datos,Valencia
1374709209955750623,Habitación individual 5,682902289,Yelina,ALGIROS,CIUTAT JARDI,39.4745034,-0.3469463,Private room,1000.0,1,0,2000-01-01,0,13,365,0,Sin datos,Valencia
1374711203395284901,Habitación individual 6,682902289,Yelina,ALGIROS,CIUTAT JARDI,39.4745034,-0.3469463,Private room,1000.0,1,0,2000-01-01,0,13,365,0,Sin datos,Valencia
1374745896277710290,Habitación individual 1,682902289,Yelina,EL PLA DEL REAL,MESTALLA,39.46853170000001,-0.3560516,Private room,1141.0,30,0,2000-01-01,0,13,354,0,Sin datos,Valencia
1374752320483405284,Habitación individual 2,682902289,Yelina,EL PLA DEL REAL,MESTALLA,39.46853170000001,-0.3560516,Private room,1000.0,1,0,2000-01-01,0,13,365,0,Sin datos,Valencia
1374755332476194113,Habitación individual 3,682902289,Yelina,EL PLA DEL REAL,MESTALLA,39.46853170000001,-0.3560516,Private room,1141.0,1,0,2000-01-01,0,13,365,0,Sin datos,Valencia
1374757269514532704,Habitación individual 4,682902289,Yelina,EL PLA DEL REAL,MESTALLA,39.46853170000001,-0.3560516,Private room,1141.0,1,0,2000-01-01,0,13,365,0,Sin datos,Valencia
1374758776194636433,Habitación individual 1,682902289,Yelina,ALGIROS,L'AMISTAT,39.4718835,-0.3535901,Private room,1000.0,1,0,2000-01-01,0,13,354,0,Sin datos,Valencia
1374760296440082314,Habitación individual 2,682902289,Yelina,ALGIROS,L'AMISTAT,39.4718835,-0.3535901,Private room,1000.0,1,0,2000-01-01,0,13,365,0,Sin datos,Valencia
1374761653379865170,Habitación individual 3,682902289,Yelina,ALGIROS,L'AMISTAT,39.4718835,-0.3535901,Private room,1000.0,1,0,2000-01-01,0,13,365,0,Sin datos,Valencia
1374841981180159425,Cosy 3 bedroom city apartment near the beach,60563632,Jahaira,CAMINS AL GRAU,AIORA,39.46526,-0.345,Entire home/apt,201.0,2,0,2000-01-01,0,1,257,0,Sin datos,Valencia
1374861484304357162,Piso centro ciudad,351771248,Joaquin,EXTRAMURS,LA PETXINA,39.474254188017184,-0.3885605558753013,Entire home/apt,344.0,3,0,2000-01-01,0,1,365,0,Sin datos,Valencia
1374911873608718791,Habitación familiar en Valencia,562352220,Ericka,BENICALAP,BENICALAP,39.4920209,-0.3969234,Private room,51.0,1,0,2000-01-01,0,1,365,0,Sin datos,Valencia
1374913140048197922,apartamento centro valencia,545934388,Zongxuan,EXTRAMURS,LA ROQUETA,39.46773765380078,-0.3796926100263711,Entire home/apt,190.0,2,0,2000-01-01,0,3,38,0,Sin datos,Valencia
1375195795332895865,ubicación perfecta,680704956,Joanna María,CAMPANAR,CAMPANAR,39.4843464594715,-0.3958389841303308,Entire home/apt,190.0,1,0,2000-01-01,0,2,365,0,Sin datos,Valencia
1375200697761953443,2 Bed Flat in Ruzafa's heart,449499344,Iolanda,EXTRAMURS,LA ROQUETA,39.46330666883093,-0.3781195202107791,Entire home/apt,122.0,2,0,2000-01-01,0,4,75,0,Sin datos,Valencia
1375214190611896007,xuquer dormitorio 2,444328884,Ana Maria,ALGIROS,LA VEGA BAIXA,39.47753,-0.34974,Private room,48.0,1,0,2000-01-01,0,3,85,0,Sin datos,Valencia
1375220812385979926,Piso a 15 minutos del centro,222555094,Javier,L'OLIVERETA,TRES FORQUES,39.46694365306152,-0.4042897000908851,Entire home/apt,54.0,5,0,2000-01-01,0,1,19,0,Sin datos,Valencia
1375241197394880997,Apartamento,594109163,Carlos,LA SAIDIA,MORVEDRE,39.48292690611776,-0.374562107026577,Entire home/apt,350.0,1,0,2000-01-01,0,2,365,0,Sin datos,Valencia
1375258903312397890,Bright&Cozy – Steps from the Sea,246979267,Vasile,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4659,-0.32803,Entire home/apt,64.0,29,0,2000-01-01,0,1,209,0,Sin datos,Valencia
1375260222305384956,Lôla Suites A by Concept Flats,432981976,Joan,RASCANYA,ELS ORRIOLS,39.48899971668013,-0.368662759287361,Private room,81.0,1,0,2000-01-01,0,49,363,0,Sin datos,Valencia
1375335621537160311,Exclusivo Apto. Valencia playa,9189670,Alberto,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4710706,-0.3281447,Entire home/apt,146.0,1,0,2000-01-01,0,1,345,0,Sin datos,Valencia
1375352254721610953,Históric center of Valencia,534970478,Анна,CIUTAT VELLA,EL CARME,39.480977191689966,-0.3817075381014017,Entire home/apt,131.0,3,0,2000-01-01,0,1,0,0,Sin datos,Valencia
1375353041885463059,luminoso,677385127,Juan Carlos,JESUS,SANT MARCEL.LI,39.44663,-0.38954,Private room,45.0,1,0,2000-01-01,0,2,178,0,Sin datos,Valencia
1375427630292899494,"Stunning views, amazing penthouse. Seasonal Rent",683922899,Maria Helena,CIUTAT VELLA,EL MERCAT,39.47276405072667,-0.3777813894280636,Entire home/apt,216.0,28,0,2000-01-01,0,1,311,0,Sin datos,Valencia
1375445012979828837,Era Deluxe Oasis 1,250138394,Iryna,POBLATS MARITIMS,EL GRAU,39.45970663940644,-0.3389946743845939,Entire home/apt,134.0,11,0,2000-01-01,0,2,91,0,Sin datos,Valencia
1375489249395021365,Habitación Comparte Valencia,591591362,Adhara,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46856387920311,-0.3322555050637235,Private room,30.0,4,0,2000-01-01,0,5,14,0,Sin datos,Valencia
1375489321976017503,Apartamento con estilo en Valencia,682345724,Mohammed,ALGIROS,CIUTAT JARDI,39.47095059999999,-0.3450014,Entire home/apt,144.0,4,0,2000-01-01,0,2,365,0,VT-56580-T,Valencia
1375518202961593059,Quiet & Modern Apartment,671629255,Rent,PATRAIX,SAFRANAR,39.46046513279327,-0.3990295872160029,Entire home/apt,123.0,2,0,2000-01-01,0,2,173,0,Sin datos,Valencia
1375528407080255315,Hostel Valencia | Hab.4 personas,675702118,Nafitalim,L'EIXAMPLE,RUSSAFA,39.46052330594104,-0.3698067834756702,Shared room,31.0,1,0,2000-01-01,0,10,349,0,Sin datos,Valencia
1375597782513370686,Habitación individual céntrica,24453396,Naomi,CAMINS AL GRAU,PENYA-ROJA,39.45982673419957,-0.34591946210328,Private room,45.0,1,0,2000-01-01,0,2,361,0,Sin datos,Valencia
1375607404311189174,Nuevo acogedor cerca del Centro,671629255,Rent,PATRAIX,VARA DE QUART,39.46228658927805,-0.3989948799477524,Entire home/apt,103.0,2,0,2000-01-01,0,2,180,0,Sin datos,Valencia
1375839140940858889,Appartement,273047655,Beatriz,EL PLA DEL REAL,MESTALLA,39.47191977327836,-0.3547899645257438,Entire home/apt,125.0,4,0,2000-01-01,0,1,65,0,Sin datos,Valencia
1375847543395662379,Cozy studio near the City of Art and Science,561309948,Andrea,JESUS,CAMI REAL,39.44293,-0.39649,Entire home/apt,83.0,1,0,2000-01-01,0,34,344,0,Sin datos,Valencia
1375848092942008092,Cool studio near the City of Art and Science,561309948,Andrea,JESUS,CAMI REAL,39.43864,-0.39154,Entire home/apt,107.0,1,0,2000-01-01,0,34,365,0,Sin datos,Valencia
1375867193987001281,Torres De Quart Tu Casa,657440161,Rachelle Khriseth,EXTRAMURS,EL BOTANIC,39.4745041,-0.3848028000000001,Entire home/apt,10010.0,1,0,2000-01-01,0,4,364,0,VT-39571-V,Valencia
1375929492366365017,Habitación doble (puerto/playa),26634474,Silvia,POBLATS MARITIMS,EL GRAU,39.4592,-0.33582,Private room,60.0,3,0,2000-01-01,0,1,17,0,Sin datos,Valencia
