id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1336208057554333072,GuestReady - Spacious Flat near Valencia Centre,672719565,Ashweetha,LA SAIDIA,MORVEDRE,39.48722108777217,-0.37692047657247196,Entire home/apt,228,1,6,2025-03-09,4.39,2,172,6,VT- 88493-V
1336219413701280803,"Apartment close to ""Artes y Ciencias"" and Beach",439895161,Veronica,CAMINS AL GRAU,LA CREU DEL GRAU,39.46226,-0.34688,Entire home/apt,,2,3,2025-03-02,2.81,6,88,3,
1336329443476322786,Mercadó stúdió 1,672518118,Laszlo Karoly,CIUTAT VELLA,LA SEU,39.47469992377446,-0.37694175330401547,Entire home/apt,90,2,8,2025-03-14,5.22,7,317,8,
1336344645559570694,Mercadó stúdió 2,672518118,Laszlo Karoly,CIUTAT VELLA,EL MERCAT,39.47305,-0.3778,Entire home/apt,100,2,9,2025-03-12,6.43,7,308,9,
1336978302277132742,barro habitación isla del palmar parque natural,479209522,Rogelio Jose,POBLATS DEL SUD,EL PALMAR,39.30719210000001,-0.3181834,Private room,46,2,0,,,2,83,0,
1337026206055509784,Casa Juana,154048802,René,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47237979808486,-0.3312671783063869,Entire home/apt,115,3,0,,,27,258,0,
1337423155181616936,Charming modernist apartment,520819892,Juanjo,CIUTAT VELLA,SANT FRANCESC,39.4685442,-0.375412,Entire home/apt,193,3,6,2025-03-08,5.14,5,305,6,
1337514907043093394,Lovely Apartment San Francesc,520819892,Juanjo,CIUTAT VELLA,SANT FRANCESC,39.4685442,-0.375412,Entire home/apt,194,3,5,2025-03-10,5,5,310,5,
1337626192361789674,Luxury & Style in Ciutat Vella (Center),520813513,Pasaran Inversiones,CIUTAT VELLA,EL CARME,39.4809,-0.37943,Entire home/apt,,6,0,,,1,0,0,
1337672271351971024,Piso Soleado en El Carmen,665185354,Sergio,CIUTAT VELLA,EL CARME,39.47704,-0.3818,Entire home/apt,139,4,0,,,2,96,0,
1337689502777853703,Loft Valencia barrio Ayora - AG 7C,505036561,Adriana Patricia,CAMINS AL GRAU,AIORA,39.46483999611969,-0.34864685755259434,Entire home/apt,164,1,5,2025-02-25,3.13,39,144,5,VT-57035-V
1337822122740513676,Plaza Mercadó Stúdió 2,672518118,Laszlo Karoly,CIUTAT VELLA,EL MERCAT,39.47413,-0.37917,Entire home/apt,120,2,5,2025-03-13,3.95,7,334,5,
1338114334932950545,New flat with a Valencian touch!,674084191,Veronique Paule Therese,L'OLIVERETA,NOU MOLES,39.47099,-0.39603,Entire home/apt,100,1,2,2025-03-03,2,1,279,2,
1338204307359076014,Valencia a tu alcance,511515453,Kamill Alejandra,CAMINS AL GRAU,AIORA,39.4642,-0.34457,Private room,26,3,8,2025-03-11,5.85,2,290,8,
1338261769808472646,Sol Playa Estudio Vistas Jardín,674111063,Coroa Gestion Hotelera,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.465818957230184,-0.3228844752442569,Entire home/apt,120,1,0,,,3,254,0,
1338264422993794276,Standard double room by Hotel Sol Playa,674111651,Coroa Gestion Hotelera,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4650776,-0.323494,Private room,,1,0,,,2,112,0,
1338264656929903764,Double room with sea views by Hotel Sol Playa,674111651,Coroa Gestion Hotelera,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4650776,-0.323494,Private room,,1,0,,,2,86,0,
1338294872626809343,Sol Playa Estudio Vistas al Mar,674111063,Coroa Gestion Hotelera,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46395449206818,-0.32288243011762413,Entire home/apt,130,1,0,,,3,263,0,
1338301156987535566,Sol Playa Apartamento 2 Dormitorios vistas  Jardín,674111063,Coroa Gestion Hotelera,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46578,-0.32429,Entire home/apt,168,1,0,,,3,227,0,
1338345377661011552,Loft with very bright terrace,311202597,Jorge,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4722118,-0.3316072,Entire home/apt,59,29,0,,,15,139,0,
1338416613369568474,Aroma de Valencia II,674158492,Guillem Francesc,LA SAIDIA,TORMOS,39.4892629,-0.3760161521148708,Entire home/apt,205,2,0,,,1,261,0,VT-54962-V
1338943682340479867,VLC HOST - Poeta Llombart 3,417948112,Alexandra,CIUTAT VELLA,SANT FRANCESC,39.47169558446276,-0.37949898102624047,Entire home/apt,146,11,0,,,26,59,0,
1338978408287525562,VLC HOST- Ernesto Anastasio 2A,417948112,Alexandra,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.464262210234615,-0.3350516229555281,Entire home/apt,86,11,0,,,26,18,0,
1338996033379564158,Gibraltar I,438136382,Home Club,L'EIXAMPLE,RUSSAFA,39.463173916827635,-0.3778805224701255,Entire home/apt,122,1,0,,,16,333,0,
1339031794251717446,Los Angeles - Apartment In El Cabanyal,80839530,Homerti,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47188,-0.33233,Entire home/apt,406,1,0,,,1,355,0,
1339035795773981173,VLC HOST- Molinell 8,134221412,VLC Host,LA SAIDIA,TRINITAT,39.4843,-0.36507,Entire home/apt,93,3,3,2025-03-11,3,68,100,3,
1339056953462894673,VLC HOST- Molinell 2,134221412,VLC Host,BENIMACLET,BENIMACLET,39.48600807721265,-0.3651288664087427,Entire home/apt,86,3,1,2025-03-11,1,68,295,1,
1339058460316126113,VLC HOST- Molinell 6,134221412,VLC Host,LA SAIDIA,TRINITAT,39.48575645853991,-0.366806371389436,Entire home/apt,92,3,1,2025-03-03,1,68,111,1,
1339079720461891000,VLC HOST- Molinell 1,134221412,VLC Host,LA SAIDIA,TRINITAT,39.485902663148,-0.36641570817895147,Entire home/apt,98,3,3,2025-03-04,2.50,68,100,3,
1339094544973814606,Vivienda Raiosa-Arrancapins Valencia centro,674350848,Alejandro,JESUS,LA RAIOSA,39.4572891,-0.3868158,Entire home/apt,152,1,1,2025-02-23,1,1,353,1,
1339143168396690489,hidden gem of a loft,674021886,Melissa,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4689093,-0.3302065,Entire home/apt,87,3,1,2025-02-24,1,1,47,1,
1339245572832250947,3-Bedrooms Apartment near City ofArts&Oceanografic,665844313,Alla,CAMINS AL GRAU,LA CREU DEL GRAU,39.46216423672633,-0.3469433228820115,Entire home/apt,74,5,0,,,1,36,0,
1339256516399077760,Republic collection stay,503028984,Masa,ALGIROS,L'AMISTAT,39.47294357995773,-0.35144615918397903,Entire home/apt,93,3,4,2025-03-09,3.75,3,160,4,VT-55621-V
1339266249804052234,Repúblic collection boutiquestay,503028984,Masa,ALGIROS,L'AMISTAT,39.47314803079825,-0.3525838423168105,Entire home/apt,105,3,7,2025-03-09,4.29,3,169,7,VT-55622-V
1339309314724429637,"Habitación acogedora,excelente ubicación rusafa",216923231,Candelaria,L'EIXAMPLE,RUSSAFA,39.4605568,-0.3683326,Private room,57,1,2,2025-02-15,1.67,2,350,2,
1339709015454387570,Casa Parchís,580083669,Angel Jose,QUATRE CARRERES,LA FONTETA S.LLUIS,39.44389,-0.36606,Entire home/apt,84,10,1,2025-03-08,1,4,289,1,
1339775540388174276,Modern loft with bathroom and kitchen,311202597,Jorge,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4722118,-0.3316072,Entire home/apt,59,29,0,,,15,288,0,
1339842402197152556,Habitación con aseo privado,48164365,Francisco,QUATRE CARRERES,MONT-OLIVET,39.46043,-0.36069,Private room,,2,0,,,2,2,0,
1339850429070863759,GuestReady - One lovely home in Valencia,674559273,Ashweetha,POBLATS MARITIMS,LA MALVA-ROSA,39.479833902240195,-0.33061629595697223,Entire home/apt,92,1,1,2025-02-07,0.81,1,335,1,
1339866011571803962,Modern loft with kitchen and bathroom,311202597,Jorge,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4722118,-0.3316072,Entire home/apt,49,29,1,2025-03-12,1,15,275,1,
1339920938784566968,"Casa del Sol, en el Cabañal",406900253,Maria,POBLATS MARITIMS,BETERO,39.472238623405566,-0.3342382252929798,Entire home/apt,182,11,0,,,4,349,0,
1339995296005945966,La Casa de Papá Noel 3,672518118,Laszlo Karoly,CIUTAT VELLA,EL MERCAT,39.474309606555416,-0.37701638803160165,Entire home/apt,143,1,4,2025-03-01,4,7,348,4,
1340012223461185689,La Lonja Loft,127705180,Maria Carmen,CIUTAT VELLA,EL MERCAT,39.47463670413763,-0.37827662209015234,Entire home/apt,137,30,0,,,3,280,0,
1340014960957915760,Botànic Loft,127705180,Maria Carmen,EXTRAMURS,EL BOTANIC,39.4745049,-0.3846909,Entire home/apt,95,30,0,,,3,189,0,
1340097564282411512,Habitación zona Av. del puerto,674646135,Andrea,CAMINS AL GRAU,LA CREU DEL GRAU,39.462327297937975,-0.3436352577328424,Private room,41,1,0,,,2,364,0,
1340391070561422991,apolo166,30702940,Stockley,CIUTAT VELLA,SANT FRANCESC,39.46948,-0.37377,Entire home/apt,150,2,1,2025-03-02,1,3,306,1,
1340425336749171781,Flats Balandra 4,674120741,Rachelle Khriseth,LA SAIDIA,TORMOS,39.48944232216663,-0.3839339129626751,Entire home/apt,9429,1,1,2025-03-06,1,1,362,1,VT-56541-V
1340492431964857946,Apartamento en Ruzafa ideal para familias o amigos,456135217,Julio,L'EIXAMPLE,RUSSAFA,39.4600667,-0.3687395,Entire home/apt,147,3,1,2025-02-28,1,56,193,1,
1340494283633291978,Chambre 2 personnes,3823429,Marina,QUATRE CARRERES,EN CORTS,39.45555,-0.37389,Private room,,4,0,,,3,0,0,
1340584117242048574,Close to metro station (2 min) and Feria (13 min),674737793,Maria Amparo,POBLATS DE L'OEST,BENIMAMET,39.50291,-0.41808,Entire home/apt,116,1,6,2025-03-09,4.39,1,13,6,
1340605302664129182,Nuevo Apartamento Orellana,80869460,Claudio,EXTRAMURS,ARRANCAPINS,39.470312173365045,-0.3862483895167734,Entire home/apt,443,2,4,2025-03-04,3.43,25,54,4,VT-49558-V
1340609699995009411,Apartamento Turia 18,80869460,Claudio,EXTRAMURS,EL BOTANIC,39.4749648,-0.385122,Entire home/apt,143,2,0,,,25,5,0,
1340612122080713915,Apartamento único,80869460,Claudio,EXTRAMURS,EL BOTANIC,39.47361,-0.38603,Entire home/apt,134,2,0,,,25,5,0,
1340632888427451713,"Apartamento en
Casa Valentina",667728985,Valentina Micaela,POBLATS DE L'OEST,BENIMAMET,39.50045407600139,-0.41598997675608285,Entire home/apt,77,1,2,2025-03-02,2,1,335,2,
1340745811157684531,Apartamento cerca de la Marina,443058651,JVicente,POBLATS MARITIMS,NATZARET,39.44895864630457,-0.3351086509689166,Entire home/apt,,11,2,2025-03-08,2,8,230,2,
1340783700769955160,Confortable  Habitación,20387043,Angel,CAMINS AL GRAU,PENYA-ROJA,39.46396635126474,-0.35597806360669665,Private room,35,2,1,2025-02-20,1,2,56,1,
1340856506469936270,Room and Private Bathroom Next to Central Market,549555081,Micaela,CIUTAT VELLA,EL MERCAT,39.47352587677503,-0.37715816744699093,Private room,89,3,8,2025-03-10,5.33,5,36,8,
1341099517490600735,"2Bdr Apt Cabanyal, Fast Wifi!",482597957,Reinapart,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.472311,-0.3296653,Entire home/apt,,1,1,2025-02-11,0.91,7,303,1,
1341150701168252082,Favara 1 by Concept Flats,432981976,Joan,PATRAIX,PATRAIX,39.4620082866129,-0.3937076464234627,Entire home/apt,106,1,1,2025-03-13,1,49,339,1,VT-53508-V
1341254813340725427,Acogedora habitación individual en Valencia,598693445,Expecto,CAMINS AL GRAU,ALBORS,39.46625222948744,-0.3525260725927284,Private room,56,11,1,2025-02-20,1,3,76,1,
1341262931670879269,2-Zimmer Apartment zwischen Stadt und Strand,11069121,Jan,CAMINS AL GRAU,ALBORS,39.46855,-0.3535,Entire home/apt,112,9,0,,,3,92,0,
1341288224852869714,GuestReady - Lovely home near the beach,659722004,Ashweetha,POBLATS MARITIMS,LA MALVA-ROSA,39.47492754325948,-0.3273153256464677,Entire home/apt,135,1,0,,,2,262,0,
1341336550478206297,Palm apartment by the beach,674951902,Amparo,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4740299,-0.3321031,Entire home/apt,121,3,0,,,1,108,0,
1341336951716866515,luminosa habitación en el centro,661957329,Andrea,L'EIXAMPLE,LA GRAN VIA,39.46409,-0.36804,Private room,48,1,0,,,1,173,0,
1341360822471653806,Moola Palm Urban Beach Flat,674959394,Gionata,CAMINS AL GRAU,AIORA,39.46632908568072,-0.3453681200703614,Entire home/apt,102,4,3,2025-02-23,2.57,1,186,3,VT-55462-V
1341366203116347581,Linda,586218376,Maher,L'EIXAMPLE,LA GRAN VIA,39.46655,-0.36442,Private room,54,1,1,2025-01-31,0.68,5,346,1,
1341447048512991319,Habitación en ático con terraza,423845704,Agustín,L'OLIVERETA,NOU MOLES,39.47096,-0.39405,Private room,68,1,3,2025-02-11,2.50,6,12,3,
1341624722257221048,Apartamento en el centro de Valencia,594592918,Diana,EXTRAMURS,LA ROQUETA,39.4677192,-0.3784057,Entire home/apt,103,1,3,2025-03-09,2.09,2,177,3,
1341972185349431489,Mestalla flats & Rut Lujo/Terraza/Centrico/Playa,32659737,Rut,EL PLA DEL REAL,CIUTAT UNIVERSITARIA,39.47753,-0.35618,Entire home/apt,155,2,2,2025-02-25,2,1,200,2,
1342009259683283367,"Casa TuriaPark, junto al barrio del Carmen",675105345,Abraham,CAMPANAR,LES TENDETES,39.48281331690438,-0.3840162232518196,Entire home/apt,133,1,4,2025-03-08,4,1,272,4,
1342131962505155643,Habitación Doble en Alojamiento Turístico,522957575,Ignacio,L'OLIVERETA,LA FONTSANTA,39.46761,-0.4073,Private room,38,1,6,2025-03-12,4.74,6,309,6,
1342156201337687081,Habitación Doble en Alojamiento Turístico,522957575,Ignacio,L'OLIVERETA,LA FONTSANTA,39.46738538200554,-0.406894225637731,Private room,38,1,3,2025-02-24,2.65,6,300,3,
1342191257549614865,Alojamiento cerca de Valencia,552151535,Isa,POBLATS DE L'OEST,BENIMAMET,39.4973936,-0.4154358,Private room,57,2,0,,,3,351,0,
1342205127562116293,disfruta de una experiencia,552151535,Isa,POBLATS DE L'OEST,BENIMAMET,39.498355792235216,-0.41646358018146185,Private room,72,1,0,,,3,348,0,
1342205699121199673,tus vacaciones de en sueño,552151535,Isa,POBLATS DE L'OEST,BENIMAMET,39.49804,-0.41461,Entire home/apt,66,1,0,,,3,341,0,
1342702141667407713,Tranquilidad y confort,675281144,Yuliana,ALGIROS,L'AMISTAT,39.472522395390186,-0.3503468921684633,Private room,54,2,3,2025-03-09,3,1,24,3,
1342730251375826291,Solo mujeres/chicas. Importante,553750146,Oyeny Ana,RASCANYA,ELS ORRIOLS,39.49429398655293,-0.36945293944397545,Private room,21,3,2,2025-02-24,2,1,55,2,
1342731310148763102,Apartamento estupendo en Cabanyal(temporada),459018010,Anna,POBLATS MARITIMS,BETERO,39.47321,-0.33434,Entire home/apt,117,11,1,2025-03-05,1,2,128,1,VT-111111-A
1342745225754881907,Private Room With Bathroom,105117619,José Miguel,ALGIROS,L'ILLA PERDUDA,39.47156063953025,-0.3416533093070309,Private room,54,1,0,,,4,347,0,
1342762148098628367,Apartamento Valenciana,558018001,Nazeli,LA SAIDIA,MARXALENES,39.4880712,-0.3867829,Entire home/apt,130,1,1,2025-02-02,0.70,14,166,1,
1342875946316885249,Apartamento AP,575207818,Ricardo,POBLATS MARITIMS,LA MALVA-ROSA,39.483208192300026,-0.3270115703344345,Entire home/apt,138,5,0,,,3,64,0,
1342949379308699714,Habitación Benicalap,348876734,Raúl,BENICALAP,CIUTAT FALLERA,39.50207,-0.39505,Private room,78,1,0,,,1,365,0,
1342950391143246081,Tao suite next to to Aquarium - A1,354351783,Maria,QUATRE CARRERES,MONT-OLIVET,39.4575982,-0.3625551,Entire home/apt,79,2,3,2025-03-12,3,2,167,3,
1343317847290215584,Amplio y renovado 3 hab con balcón cerca del metro,189526611,Ruben,JESUS,L'HORT DE SENABRE,39.452577139297816,-0.388871989432696,Entire home/apt,108,1,6,2025-03-10,6,40,50,6,VT932578
1343367440368161961,Atico/Centro/ BBC/Vistas/Chill Out/,229291531,Carlos,CIUTAT VELLA,SANT FRANCESC,39.47016,-0.37697,Entire home/apt,1097,3,2,2025-03-01,1.36,1,248,2,
1343404709830334047,Maravilloso Apartamento cerca del Mar,424574238,Toni,ALGIROS,CIUTAT JARDI,39.47199117016454,-0.34451398998498917,Entire home/apt,109,2,0,,,2,355,0,VT-53559-V
1343555884081016939,Parque Natural El Saler (Valencia),675270469,Ana Maria,POBLATS DEL SUD,EL SALER,39.35577,-0.32515,Entire home/apt,,5,0,,,1,264,0,
1343635282113729136,Paradise Suite - Cómodo y acogedor,218759674,Sergio,BENIMACLET,BENIMACLET,39.482509637849546,-0.36024181659659393,Entire home/apt,93,2,7,2025-03-08,5.00,1,184,7,
1344029725331369747,Montoliu by Concept Flats,56254679,Joaquim,POBLATS MARITIMS,LA MALVA-ROSA,39.4798,-0.32841,Entire home/apt,110,1,3,2025-03-12,2.50,2,199,3,
1344037030500912826,Apolo 167,30702940,Stockley,CIUTAT VELLA,SANT FRANCESC,39.470197,-0.3731067,Entire home/apt,147,2,0,,,3,323,0,
1344077506602087366,VLC HOST- Molinell 3,134221412,VLC Host,LA SAIDIA,TRINITAT,39.48404668640454,-0.3669900195185153,Entire home/apt,98,3,5,2025-03-08,5,68,261,5,
1344099536198279156,Maravilloso,420375936,Leonardo,POBLATS MARITIMS,LA MALVA-ROSA,39.476596109150115,-0.32831232863623944,Private room,41,1,0,,,1,288,0,
1344142076193807337,Campanar 1 dormitorio,584234760,Begoña,CAMPANAR,CAMPANAR,39.48076,-0.39391,Entire home/apt,52,28,0,,,17,320,0,
1344183891233255378,Campanar 2 dormitorios,584234760,Begoña,CAMPANAR,CAMPANAR,39.48138,-0.39335,Entire home/apt,57,28,0,,,17,294,0,
1344236605653301557,GuestReady - Spacious flat in Valencia Centre,675698283,Ashweetha,CIUTAT VELLA,EL PILAR,39.47524710676156,-0.38373019384709106,Entire home/apt,125,1,1,2025-02-15,1,1,265,1,
1344238594514834981,Apartamento Maritims con terraza,125037312,Claudia,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46571991993429,-0.33066356704819444,Entire home/apt,62,30,0,,,34,221,0,
1344241525932191787,Hostal Valencia,675702118,Nafitalim,L'EIXAMPLE,RUSSAFA,39.459832,-0.3709285,Shared room,28,1,1,2025-02-17,1,10,356,1,
1344248602630217030,GuestReady - Lovely stay near La Malvarrosa beach,570673167,Ashweetha,POBLATS MARITIMS,LA MALVA-ROSA,39.47558,-0.3291,Entire home/apt,86,1,0,,,2,332,0,
1344380823782910435,Apartamento para jóvenes VLC.,675749339,Mohamed Amine,BENIMACLET,BENIMACLET,39.487061422754934,-0.3655492141842842,Private room,,1,0,,,1,0,0,
1344759347455812926,La casita de la playa,156435514,Andrea,POBLATS MARITIMS,EL GRAU,39.4604532,-0.3374507,Entire home/apt,72,2,2,2025-02-22,1.76,1,41,2,
1344783944678326358,Bungalow Bhanu,402680959,Camping Valencia,POBLATS DEL SUD,PINEDO,39.38623,-0.33275,Entire home/apt,3000,1,0,,,18,365,0,
1344785119327726616,Bungalow Bhanu,402680959,Camping Valencia,POBLATS DEL SUD,EL SALER,39.38653,-0.33144,Entire home/apt,3000,1,0,,,18,365,0,
1344786116692821060,Bungalow Bhanu,402680959,Camping Valencia,POBLATS DEL SUD,PINEDO,39.386460140333874,-0.3327663811049913,Entire home/apt,3000,1,0,,,18,365,0,
1344787164459639516,Bungalow Bhanu,402680959,Camping Valencia,POBLATS DEL SUD,PINEDO,39.38836558346014,-0.33248693039624666,Entire home/apt,3000,1,0,,,18,365,0,
1344789344235497298,Bungalow Bhanu,402680959,Camping Valencia,POBLATS DEL SUD,EL SALER,39.38842087467978,-0.3306735093292105,Entire home/apt,3000,1,0,,,18,365,0,
1344790345179899930,Bungalow Bhanu,402680959,Camping Valencia,POBLATS DEL SUD,EL SALER,39.38628411365371,-0.33150392902439574,Entire home/apt,3000,1,0,,,18,365,0,
1344793875856522001,Bungalow Cahaya,402680959,Camping Valencia,POBLATS DEL SUD,PINEDO,39.3862177470864,-0.33286668287907034,Entire home/apt,3000,1,0,,,18,365,0,
1344794908111631129,Bungalow Cahaya,402680959,Camping Valencia,POBLATS DEL SUD,EL SALER,39.38664920263686,-0.3311925504746427,Entire home/apt,3000,1,0,,,18,365,0,
1344795847639408005,Bungalow Cahaya,402680959,Camping Valencia,POBLATS DEL SUD,EL SALER,39.38867,-0.33102,Entire home/apt,3000,1,0,,,18,365,0,
1344796978746319685,Bungalow Dhara,402680959,Camping Valencia,POBLATS DEL SUD,EL SALER,39.38843126536694,-0.33119570826708067,Entire home/apt,3000,1,0,,,18,365,0,
1344799287318886379,Bungalow Dhara,402680959,Camping Valencia,POBLATS DEL SUD,PINEDO,39.38787143412041,-0.3333130330952124,Entire home/apt,3000,1,0,,,18,365,0,
1344800788790929134,Bungalow Dhara,402680959,Camping Valencia,POBLATS DEL SUD,EL SALER,39.38672,-0.3313,Entire home/apt,3000,1,0,,,18,365,0,
1344802666793957198,Bungalow Dhara,402680959,Camping Valencia,POBLATS DEL SUD,EL SALER,39.38815688730412,-0.3311604341805442,Entire home/apt,3000,1,0,,,18,365,0,
1344803669671674473,Bungalow Dhara,402680959,Camping Valencia,POBLATS DEL SUD,PINEDO,39.388482896884206,-0.33264375936360197,Entire home/apt,3000,1,0,,,18,365,0,
1344805726246615020,Bungalow Nisarga,402680959,Camping Valencia,POBLATS DEL SUD,PINEDO,39.38758,-0.33328,Entire home/apt,3000,1,0,,,18,365,0,
1344806889440618233,Bungalow Nisarga,402680959,Camping Valencia,POBLATS DEL SUD,PINEDO,39.38852822330044,-0.332326799893526,Entire home/apt,3000,1,0,,,18,365,0,
1344807910020830829,Bungalow Nisarga,402680959,Camping Valencia,POBLATS DEL SUD,EL SALER,39.388371738646825,-0.3313757096442926,Entire home/apt,3000,1,0,,,18,365,0,
1344808780718525142,Bungalow Nisarga,402680959,Camping Valencia,POBLATS DEL SUD,PINEDO,39.38702794312948,-0.33265925661754764,Entire home/apt,3000,1,0,,,18,365,0,
1344811974796326840,Apartment Ruzafa Market 7B,500343338,Cristobal,L'EIXAMPLE,RUSSAFA,39.46411803291651,-0.3720974477749161,Entire home/apt,,11,0,,,18,9,0,
1344911272274387117,Your Ideal Shelter/Loft Ruzafa,500343338,Cristobal,L'EIXAMPLE,RUSSAFA,39.46284700528675,-0.3718041335297157,Entire home/apt,47,11,0,,,18,64,0,
1344930010703048870,Apartamento Miramar RD B,336188777,Jonas,ALGIROS,LA CARRASCA,39.4793709,-0.3519504,Entire home/apt,111,2,0,,,1,98,0,
1344936807236525121,Marqués de Caro 6,675875089,Antonio Vicente,CIUTAT VELLA,EL CARME,39.4791158,-0.3812159,Entire home/apt,237,3,0,,,5,89,0,
1344987882333969677,Loft Valencia neighborhood Ayora RMZ31A,505036561,Adriana Patricia,CAMINS AL GRAU,AIORA,39.46657,-0.34593,Entire home/apt,,1,0,,,39,0,0,VT-56311-V
1344988025913440032,Loft Valencia neighborhood Ayora Rmz31b,505036561,Adriana Patricia,CAMINS AL GRAU,AIORA,39.46697,-0.34619,Entire home/apt,164,1,0,,,39,4,0,VT-56312-V
1344998843877819280,Oasis Valencia | 2BR | Private Terrace | BBQ,16751854,Hector,L'EIXAMPLE,LA GRAN VIA,39.4644768,-0.3657503,Entire home/apt,233,3,0,,,1,283,0,VT-54189-V
1345078835154814908,Apartamento playa malvarrosa,675921777,Angel,POBLATS MARITIMS,LA MALVA-ROSA,39.476947744933085,-0.32675575464963913,Entire home/apt,2199,3,1,2025-03-01,1,1,151,1,VT-56925-V
